school_id,school_name,degree_type,state_abbrev,school_website,candidate_source_url,candidate_source_title,candidate_source_type,source_host,official_domain_status,official_domain_score,official_match_reason,discovery_method,search_or_sitemap_query,source_last_checked,fetch_status,review_status,notes
md_loma_linda_university_school_of_medicine_loma_linda_california,Loma Linda University School of Medicine,MD,CA,http://medicine.llu.edu/admissions,http://medicine.llu.edu/admissions,Loma Linda University School of Medicine,admissions_page,medicine.llu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Loma Linda University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_louisiana_state_university_school_of_medicine_in_shreveport_shreveport_louisiana,Louisiana State University School of Medicine in Shreveport,MD,LA,https://www.lsuhs.edu/our-schools/school-of-medicine,https://www.lsuhs.edu/our-schools/school-of-medicine,Louisiana State University-Shreveport School of Medicine,admissions_page,lsuhs.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Louisiana State University School of Medicine in Shreveport"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=high_confidence score=0.972.
md_loyola_university_chicago_stritch_school_of_medicine_maywood_illinois,Loyola University Chicago Stritch School of Medicine,MD,IL,http://ssom.luc.edu/admission/,http://ssom.luc.edu/admission/,Loyola University of Chicago Stritch School of Medicine,admissions_page,ssom.luc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Loyola University Chicago Stritch School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_marshall_university_joan_c_edwards_school_of_medicine_huntington_west_virginia,Marshall University Joan C. Edwards School of Medicine,MD,WV,http://jcesom.marshall.edu/admissions/,http://jcesom.marshall.edu/admissions/,Marshall University Joan C. Edwards School of Medicine,admissions_page,jcesom.marshall.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Marshall University Joan C. Edwards School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_medical_college_of_georgia_at_augusta_university_augusta_georgia,Medical College of Georgia at Augusta University,MD,GA,http://www.augusta.edu/mcg/admissions/,http://www.augusta.edu/mcg/admissions/,Medical College of Georgia at Augusta University,admissions_page,augusta.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Medical College of Georgia at Augusta University"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_medical_college_of_wisconsin_milwaukee_wisconsin,Medical College of Wisconsin,MD,WI,http://www.mcw.edu/Medical-School/Admissions.htm,http://www.mcw.edu/Medical-School/Admissions.htm,Admissions | Medical School | Medical College of Wisconsin,admissions_statistics,mcw.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_page_self_stats_context; third_party_school_source_url_seed; third_party_school_source_url_seed,"""Medical College of Wisconsin"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Seed page itself has stats-like context and MCAT/GPA terms. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_medical_college_of_wisconsin_milwaukee_wisconsin,Medical College of Wisconsin,MD,WI,https://www.mcw.edu/education/medical-school/prospective-students/admissions,https://www.mcw.edu/education/medical-school/prospective-students/admissions,Letter requirement URL from normalized source table,admissions_page,mcw.edu,official_school_domain,1.00,Candidate host exactly matches school website host,cycletrack_md_requirement_url; normalized_letter_requirement_url,"""Medical College of Wisconsin"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,Candidate URL only; letter requirement page is not score evidence unless fetched class-profile context is found. Matched CycleTrack requirement URL as official candidate seed; match=exact score=1.
md_medical_college_of_wisconsin_milwaukee_wisconsin,Medical College of Wisconsin,MD,WI,https://www.mcw.edu/education/medical-scientist-training-program/admissions,https://www.mcw.edu/education/medical-scientist-training-program/admissions,Letter requirement URL from normalized source table,admissions_page,mcw.edu,official_school_domain,1.00,Candidate host exactly matches school website host,cycletrack_md_phd_requirement_url; normalized_letter_requirement_url,"""Medical College of Wisconsin"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,Candidate URL only; letter requirement page is not score evidence unless fetched class-profile context is found. Matched CycleTrack requirement URL as official candidate seed; match=exact score=1.
md_medical_university_of_south_carolina_college_of_medicine_charleston_south_caroli,Medical University of South Carolina College of Medicine,MD,SC,http://academicdepartments.musc.edu/com/education/admissions/,http://academicdepartments.musc.edu/com/education/admissions/,Medical University of South Carolina College of Medicine,admissions_page,academicdepartments.musc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Medical University of South Carolina College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_meharry_medical_college_school_of_medicine_nashville_tennessee,Meharry Medical College School of Medicine,MD,TN,http://www.mmc.edu/prospectivestudents/admissions/school-of-medicine/index.html,http://www.mmc.edu/prospectivestudents/admissions/school-of-medicine/index.html,Meharry Medical College School of Medicine,admissions_page,mmc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Meharry Medical College School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_mercer_university_school_of_medicine_macon_georgia,Mercer University School of Medicine,MD,GA,http://medicine.mercer.edu/admissions/md/,http://medicine.mercer.edu/admissions/md/,Mercer University School of Medicine,admissions_page,medicine.mercer.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Mercer University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_michigan_state_university_college_of_human_medicine_east_lansing_michigan,Michigan State University College of Human Medicine,MD,MI,http://mdadmissions.msu.edu/ApplicationProcess/future/default2.htm,http://mdadmissions.msu.edu/ApplicationProcess/future/default2.htm,Michigan State University College of Human Medicine,admissions_page,mdadmissions.msu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Michigan State University College of Human Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_morehouse_school_of_medicine_atlanta_georgia,Morehouse School of Medicine,MD,GA,http://www.msm.edu/Admissions/doctorofmedicine.php,http://www.msm.edu/Admissions/doctorofmedicine.php,Morehouse School of Medicine,admissions_page,msm.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Morehouse School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_morehouse_school_of_medicine_atlanta_georgia,Morehouse School of Medicine,MD,GA,https://www.msm.edu/Admissions/doctor-of-medicine/admissions-requirements.php,https://www.msm.edu/Admissions/doctor-of-medicine/admissions-requirements.php,Letter requirement URL from normalized source table,admissions_page,msm.edu,official_school_domain,1.00,Candidate host exactly matches school website host,cycletrack_md_requirement_url; normalized_letter_requirement_url,"""Morehouse School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,Candidate URL only; letter requirement page is not score evidence unless fetched class-profile context is found. Matched CycleTrack requirement URL as official candidate seed; match=exact score=1.
